0,孝南区
1,东西湖区
2,经开区
0,嘉鱼县
0,东西湖区
4,东西湖区
0,经开区
2,鄂州市
0,云梦县
0,经开区
0,蔡甸区
24,黄州区
22,大冶市
0,江夏区
0,孝昌县
4,黄石市区
0,浠水县
0,新洲区
8,蔡甸区
0,仙桃市
0,天门市
0,孝南区
79,经开区
0,大冶市
0,经开区
0,经开区
0,嘉鱼县
0,云梦县
4,江夏区
19,经开区
0,蔡甸区
0,鄂州市
0,天门市
0,蔡甸区
0,新洲区
0,咸安区
1,鄂州市
3,经开区
0,经开区
0,经开区
0,浠水县
2,经开区
0,经开区
0,云梦县
36,经开区
0,蔡甸区
0,仙桃市
0,仙桃市
0,经开区
5,江岸区
0,蔡甸区
0,鄂州市
1,经开区
0,经开区
0,天门市
32,经开区
0,仙桃市
0,孝南区
25,孝南区
0,大冶市
0,经开区
0,蔡甸区
0,蔡甸区
0,云梦县
1,江夏区
2,经开区
0,经开区
0,鄂州市
0,江夏区
3,东西湖区
0,东西湖区
0,江夏区
0,新洲区
0,云梦县
0,蔡甸区
0,仙桃市
0,经开区
1,蔡甸区
1,汉川市
0,东西湖区
0,黄州区
0,江夏区
3,汉阳区
2,蔡甸区
0,蔡甸区
44,蔡甸区
0,黄陂区
0,嘉鱼县
4,蔡甸区
0,汉川市
62,经开区
0,洪山区
0,江汉区
7,经开区
0,经开区
0,天门市
0,咸安区
0,孝南区
0,孝南区
0,武昌区
0,蔡甸区
0,仙桃市
0,蔡甸区
0,咸安区
0,孝南区
1,经开区
0,江夏区
1,经开区
0,蔡甸区
0,硚口区
0,新洲区
0,浠水县
0,仙桃市
0,仙桃市
10,鄂州市
0,孝南区
0,云梦县
0,经开区
0,仙桃市
1,蔡甸区
0,嘉鱼县
2,经开区
6,孝南区
0,咸安区
0,江夏区
0,天门市
0,仙桃市
2,嘉鱼县
0,浠水县
0,黄石市区
0,经开区
0,云梦县
0,大冶市
0,咸安区
0,经开区
0,黄石市区
0,汉川市
0,嘉鱼县
0,大冶市
0,嘉鱼县
0,蔡甸区
84,蔡甸区
0,东西湖区
0,鄂州市
0,黄石市区
7,蔡甸区
0,经开区
0,咸安区
0,黄石市区
0,天门市
7,云梦县
0,经开区
9,天门市
0,硚口区
0,经开区
0,嘉鱼县
0,仙桃市
0,蔡甸区
0,经开区
0,咸安区
0,东西湖区
0,经开区
0,经开区
0,经开区
0,鄂州市
0,蔡甸区
0,咸安区
0,蔡甸区
0,大冶市
3,东西湖区
0,汉阳区
0,东西湖区
0,蔡甸区
0,仙桃市
0,天门市
0,江夏区
0,蔡甸区
0,洪山区
0,黄石市区
0,江汉区
2,东西湖区
0,天门市
0,浠水县
0,咸安区
24,江夏区
0,孝南区
0,洪山区
0,浠水县
0,江汉区
0,仙桃市
0,洪山区
0,黄陂区
0,云梦县
0,咸安区
0,硚口区
0,东西湖区
0,黄州区
0,江夏区
6,黄州区
0,黄石市区
0,东西湖区
0,经开区
2,硚口区
0,东西湖区
0,经开区
0,江岸区
0,东西湖区
0,天门市
0,武昌区
0,洪山区
0,孝昌县
0,硚口区
0,蔡甸区
0,洪山区
0,蔡甸区
0,东西湖区
0,孝南区
0,蔡甸区
0,蔡甸区
0,硚口区
0,硚口区
2,硚口区
0,黄陂区
0,蔡甸区
0,蔡甸区
0,蔡甸区
0,仙桃市
0,咸安区
0,江岸区
0,蔡甸区
0,鄂州市
0,蔡甸区
0,东西湖区
0,蔡甸区
0,黄陂区
9,经开区
0,经开区
0,经开区
0,硚口区
4,江岸区
0,江夏区
0,经开区
0,黄陂区
0,武昌区
2,云梦县
47,经开区
179,经开区
18,江夏区
0,浠水县
0,蔡甸区
11,经开区
0,天门市
0,咸安区
0,孝南区
0,蔡甸区
9,黄石市区
38,江夏区
0,江夏区
0,蔡甸区
0,洪山区
2,仙桃市
